"cell_type","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"astrocytes_Alzheimer","CPQ",1.82616317968124e-21,0.426450500894262,0.791,0.688,5.00240879810083e-17
"astrocytes_Alzheimer","FAM118A",1.93986056673276e-21,0.328875530439941,0.252,0.109,5.31386005045105e-17
"astrocytes_Alzheimer","BTG2",2.4768440976547e-21,-0.443463821127596,0.087,0.257,6.78481903670551e-17
"astrocytes_Alzheimer","AC093668.2",2.63091505786371e-21,0.265703867636994,0.153,0.046,7.20686561800607e-17
"astrocytes_Alzheimer","PLEKHA6",2.65058303968052e-21,0.456626950599389,0.577,0.381,7.26074212059684e-17
"astrocytes_Alzheimer","H3F3B",2.95046668521267e-21,-0.324508561451462,0.221,0.424,8.08221339080306e-17
"astrocytes_Alzheimer","POC1B",3.29224903416669e-21,-0.490049957054074,0.305,0.486,9.01845777929282e-17
"astrocytes_Alzheimer","YTHDF1",3.36816193819253e-21,-0.489981349447031,0.191,0.37,9.22640599729079e-17
"astrocytes_Alzheimer","AC004158.1",3.49823217173805e-21,0.3582350712311,0.3,0.14,9.58270738804205e-17
"astrocytes_Alzheimer","TIPARP",4.33717268769913e-21,-0.708388958357753,0.262,0.442,1.18808171434142e-16
"astrocytes_Alzheimer","WWTR1",1.09656636584124e-20,-0.924370884859246,0.374,0.532,3.00382424594892e-16
"astrocytes_Alzheimer","NFIL3",1.15509417112646e-20,-0.292197468654985,0.016,0.148,3.1641494629667e-16
"astrocytes_Alzheimer","CRB1",1.23842853567907e-20,0.397486096078372,0.882,0.842,3.39242728778567e-16
"astrocytes_Alzheimer","GRIN2C",1.26798553250827e-20,-0.469541324279778,0.543,0.691,3.47339276919989e-16
"astrocytes_Alzheimer","ZFYVE28",1.44424824194362e-20,-0.916904326385111,0.412,0.523,3.95622920915615e-16
"astrocytes_Alzheimer","GMPR",1.46024386902913e-20,0.442454466430069,0.434,0.253,4.00004603043148e-16
"astrocytes_Alzheimer","PML",1.77787949805969e-20,-0.464761119727339,0.133,0.304,4.8701453090349e-16
"astrocytes_Alzheimer","BAALC-AS1",1.86734320911715e-20,-1.20774979774701,0.209,0.374,5.11521325273462e-16
"astrocytes_Alzheimer","MICAL3",2.30227258091505e-20,0.429964949213584,0.592,0.414,6.3066152809006e-16
"astrocytes_Alzheimer","AASS",3.1692886154041e-20,-0.419082724184697,0.376,0.549,8.68163230417646e-16
"astrocytes_Alzheimer","SPARCL1",3.99497826218346e-20,-0.390178280665297,0.947,0.981,1.09434439535992e-15
"astrocytes_Alzheimer","L3MBTL4",4.12889592708574e-20,0.421817815491419,0.215,0.086,1.1310284613066e-15
"astrocytes_Alzheimer","BICD1",4.43504315024388e-20,0.469383434376124,0.867,0.813,1.21489137014631e-15
"astrocytes_Alzheimer","ST6GALNAC3",5.26434778362906e-20,0.550070460383751,0.49,0.314,1.44206278836951e-15
"astrocytes_Alzheimer","FTL",5.53515586576793e-20,-0.538307281010135,0.542,0.712,1.51624524630981e-15
"astrocytes_Alzheimer","EIF4A1",5.87611082228733e-20,-0.292993545762272,0.094,0.267,1.60964303754917e-15
"astrocytes_Alzheimer","GFAP",5.89287802513089e-20,0.394138628413541,0.9,0.735,1.6142360774241e-15
"astrocytes_Alzheimer","CEP85L",6.20300298653211e-20,-0.425847149131717,0.651,0.794,1.69918860810074e-15
"astrocytes_Alzheimer","IER5L",6.53363188958518e-20,-0.334639240848694,0.084,0.248,1.78975778351407e-15
"astrocytes_Alzheimer","BCKDHB",6.83021334601408e-20,0.46017993807581,0.823,0.755,1.87100034187364e-15
"astrocytes_Alzheimer","ID2",7.89289099683667e-20,-0.495276750538858,0.38,0.558,2.16209963076347e-15
"astrocytes_Alzheimer","MCF2L2",7.97910982709289e-20,-0.488161197732458,0.214,0.405,2.18571755493556e-15
"astrocytes_Alzheimer","ARID5A",8.83810913476406e-20,-0.310582047262055,0.038,0.18,2.42102323528592e-15
"astrocytes_Alzheimer","AL137145.1",9.74472803284623e-20,-0.302044485723874,0.056,0.207,2.66937335003757e-15
"astrocytes_Alzheimer","BPTF",1.10846679655382e-19,0.450160445537616,0.822,0.783,3.03642309579989e-15
"astrocytes_Alzheimer","CLIP1",1.11558806573536e-19,-0.57950656415407,0.704,0.784,3.05593038846887e-15
"astrocytes_Alzheimer","ERBIN",1.11615902895507e-19,0.3171646378137,0.926,0.874,3.05749442801662e-15
"astrocytes_Alzheimer","KDM7A",1.2126728604864e-19,-0.499165564514811,0.162,0.337,3.32187476673039e-15
"astrocytes_Alzheimer","FP671120.1",1.37494649728294e-19,0.506051865146657,0.881,0.774,3.76639094000715e-15
"astrocytes_Alzheimer","ATXN2",1.40953357188282e-19,0.403863711509831,0.835,0.754,3.86113531345861e-15
"astrocytes_Alzheimer","IRF1",1.75368729326818e-19,-0.289582089676126,0.027,0.159,4.80387560244952e-15
"astrocytes_Alzheimer","MFAP3L",2.65816078425283e-19,-0.443964492669145,0.545,0.689,7.28149983630378e-15
"astrocytes_Alzheimer","NAMPT",2.9601177534949e-19,-0.554916285255883,0.105,0.269,8.10865056214858e-15
"astrocytes_Alzheimer","SLC9A3R1",3.11004091921131e-19,-0.38245775620743,0.181,0.362,8.51933508999555e-15
"astrocytes_Alzheimer","PTPRG",3.17898264816077e-19,-0.388079407795198,0.847,0.918,8.70818716810679e-15
"astrocytes_Alzheimer","HSD17B12",3.91939492550699e-19,-0.416275042669539,0.536,0.687,1.07363985194413e-14
"astrocytes_Alzheimer","GALNT2",4.35131355460616e-19,-0.444110914486892,0.552,0.693,1.19195532201326e-14
"astrocytes_Alzheimer","PLCE1",4.88854638105085e-19,0.45776683654715,0.532,0.358,1.33911951016126e-14
"astrocytes_Alzheimer","PPP3CA",4.94508748284852e-19,-0.5787180430193,0.8,0.873,1.3546078141767e-14
"astrocytes_Alzheimer","CCBE1",5.06879250722056e-19,0.399073283146001,0.133,0.038,1.38849433150293e-14
"astrocytes_Alzheimer","PROS1",5.11727768636242e-19,-0.424416314736182,0.128,0.299,1.40177587662526e-14
"astrocytes_Alzheimer","CIRBP",6.01456533882617e-19,-0.447937897143626,0.644,0.799,1.64756988326465e-14
"astrocytes_Alzheimer","UBA6-AS1",7.33469691278053e-19,0.599642191246237,0.568,0.428,2.00919352531797e-14
"astrocytes_Alzheimer","DDX17",8.80646537503725e-19,0.261603013535917,0.944,0.947,2.41235506018395e-14
"astrocytes_Alzheimer","PRICKLE2",1.0925463144621e-18,-0.498291750806841,0.61,0.735,2.99281211920604e-14
"astrocytes_Alzheimer","PLPP1",1.11296502600472e-18,0.492698138831468,0.716,0.573,3.04874509573474e-14
"astrocytes_Alzheimer","YY1AP1",1.13095851939004e-18,-0.485064565429123,0.292,0.457,3.09803467216514e-14
"astrocytes_Alzheimer","FTX",1.35786246964944e-18,0.350195735451418,0.938,0.95,3.71959266311072e-14
"astrocytes_Alzheimer","ATP1A2",1.62200858072905e-18,0.281917694141412,0.956,0.942,4.4431681051911e-14
"astrocytes_Alzheimer","SERPING1",1.69638195543481e-18,-0.376480838019644,0.131,0.3,4.64689909052258e-14
"astrocytes_Alzheimer","NRP2",1.97743910982367e-18,-0.43429847703963,0.068,0.214,5.41679895353999e-14
"astrocytes_Alzheimer","NFIX",2.02644157470927e-18,0.441804752117449,0.602,0.457,5.55103140560111e-14
"astrocytes_Alzheimer","LRIG1",2.10457907832181e-18,-0.54312110904857,0.913,0.95,5.76507346924692e-14
"astrocytes_Alzheimer","BAALC",2.25014107734675e-18,-0.681410146196487,0.602,0.717,6.16381145317595e-14
"astrocytes_Alzheimer","SLC1A2",2.2853902020832e-18,-0.292239120948732,0.99,0.997,6.2603693805665e-14
"astrocytes_Alzheimer","GRIK4",2.29201647347975e-18,0.451190072365561,0.507,0.334,6.27852072580309e-14
"astrocytes_Alzheimer","CEMIP2",2.34889544261182e-18,-0.379808622158864,0.113,0.275,6.43432928594655e-14
"astrocytes_Alzheimer","GLUD1",2.84648488391952e-18,-0.426894597382504,0.826,0.896,7.79737604252073e-14
"astrocytes_Alzheimer","TMEM132C",3.16542824101484e-18,0.533372451632193,0.574,0.418,8.67105758061195e-14
"astrocytes_Alzheimer","PNPLA8",3.49041684267609e-18,-0.470302764062876,0.436,0.594,9.5612988571426e-14
"astrocytes_Alzheimer","TPST1",4.00443987348233e-18,-1.28601873724085,0.505,0.56,1.09693621454302e-13
"astrocytes_Alzheimer","PLCB1",4.12179946203813e-18,-0.320774046043839,0.845,0.935,1.1290845266361e-13
"astrocytes_Alzheimer","CNN3",4.34778170160192e-18,-0.663601331351447,0.647,0.697,1.19098784151981e-13
"astrocytes_Alzheimer","ZSWIM6",4.96935055133216e-18,0.316372569326145,0.951,0.936,1.36125419652642e-13
"astrocytes_Alzheimer","CRADD",6.62173917637439e-18,0.489266927526799,0.732,0.619,1.81389301258424e-13
"astrocytes_Alzheimer","CCDC3",7.62323977364275e-18,0.353884891996549,0.246,0.112,2.08823407119396e-13
"astrocytes_Alzheimer","CACHD1",8.56694457969677e-18,-0.433357163159025,0.853,0.912,2.34674312871634e-13
"astrocytes_Alzheimer","PLP1",1.07639940905354e-17,0.29664815859226,0.236,0.105,2.94858090122037e-13
"astrocytes_Alzheimer","TMEM161B-AS1",1.11492057940428e-17,0.424953929773647,0.869,0.824,3.05410194316213e-13
"astrocytes_Alzheimer","CSGALNACT1",1.35005586945071e-17,0.325862143841668,0.934,0.92,3.69820804318634e-13
"astrocytes_Alzheimer","AC104574.2",1.38002411526312e-17,0.709638699386761,0.289,0.155,3.78030005894026e-13
"astrocytes_Alzheimer","IFITM3",1.40572470225731e-17,-0.360907578788874,0.183,0.353,3.85070167689345e-13
"astrocytes_Alzheimer","MT1G",1.52645965373383e-17,-0.446770727943984,0.133,0.294,4.18143092947309e-13
"astrocytes_Alzheimer","FOSL2",1.85053001593264e-17,-0.263706336167542,0.044,0.181,5.06915687264427e-13
"astrocytes_Alzheimer","FGFR2",1.95051394935094e-17,-0.595661784384221,0.767,0.81,5.34304286145702e-13
"astrocytes_Alzheimer","SCARA3",2.19121518710018e-17,-0.39350715426526,0.529,0.683,6.00239576202352e-13
"astrocytes_Alzheimer","SLC25A43",2.42646887503997e-17,0.41319405554047,0.411,0.245,6.64682618939698e-13
"astrocytes_Alzheimer","RIMS1",2.44605249321134e-17,0.676401435966364,0.53,0.378,6.70047159465382e-13
"astrocytes_Alzheimer","IGFBP7",2.46931265378573e-17,-0.545279370136035,0.607,0.743,6.76418815251524e-13
"astrocytes_Alzheimer","LINC00298",2.96715437670571e-17,0.456606952851768,0.399,0.256,8.12792598410996e-13
"astrocytes_Alzheimer","GALNT15",3.90618238059104e-17,0.372006315271388,0.203,0.086,1.0700205395153e-12
"astrocytes_Alzheimer","SLC24A4",4.00866140678587e-17,0.301546407256601,0.222,0.099,1.09809261916085e-12
"astrocytes_Alzheimer","ME1",4.13828360956564e-17,-0.492568610863718,0.467,0.62,1.13360002916832e-12
"astrocytes_Alzheimer","NRCAM",4.22405908694285e-17,-0.420850823958171,0.966,0.979,1.15709650568626e-12
"astrocytes_Alzheimer","DAB2IP",4.6565512841216e-17,-0.44446588945916,0.227,0.397,1.27556909325943e-12
"astrocytes_Alzheimer","TRAF4",4.95375679575395e-17,-0.348076690754199,0.116,0.268,1.35698259906088e-12
"astrocytes_Alzheimer","MYBPC1",5.63446233452111e-17,0.392478115730841,0.429,0.257,1.54344826729537e-12
"astrocytes_Alzheimer","ELN",6.01034432854949e-17,0.296777169750784,0.218,0.095,1.64641362191956e-12
"astrocytes_Alzheimer","UPF3A",6.09980914163703e-17,0.391765059502666,0.536,0.371,1.67092071816863e-12
"astrocytes_Alzheimer","ARHGAP42",6.75798663556179e-17,0.447201683300275,0.62,0.477,1.85121527907944e-12
"astrocytes_Alzheimer","AC008056.1",8.33827050605398e-17,-0.309050282771957,0.022,0.136,2.28410243972337e-12
"astrocytes_Alzheimer","CDHR3",9.14605201442384e-17,-0.82299032687147,0.747,0.787,2.50537802831112e-12
"astrocytes_Alzheimer","GPR155",9.45135403866681e-17,-0.381251492782551,0.189,0.353,2.589009411812e-12
"astrocytes_Alzheimer","HCG17",1.02918882664466e-16,0.382544984615687,0.513,0.357,2.81925695282772e-12
"astrocytes_Alzheimer","DEPP1",1.14383321218549e-16,-0.505733485691197,0.054,0.187,3.13330231813972e-12
"astrocytes_Alzheimer","JPX",1.17825586516956e-16,-0.379265216903352,0.626,0.74,3.22759629145898e-12
"astrocytes_Alzheimer","XRCC5",1.21673028342424e-16,-0.409556468715143,0.442,0.603,3.33298926538402e-12
"astrocytes_Alzheimer","SPOCK1",1.40114394524153e-16,-0.57706828786414,0.558,0.688,3.83815360920012e-12
"astrocytes_Alzheimer","KDM4C",1.45600712913327e-16,-0.435642190404288,0.622,0.731,3.98844032883476e-12
"astrocytes_Alzheimer","SLC35F1",1.49686198457758e-16,-0.421476497115165,0.794,0.875,4.10035403435336e-12
"astrocytes_Alzheimer","NCKAP1",1.54549034409325e-16,-0.360196277064751,0.67,0.772,4.23356169957464e-12
"astrocytes_Alzheimer","CDH23",1.5747340063202e-16,0.409724300200865,0.365,0.217,4.31366886351292e-12
"astrocytes_Alzheimer","PLXDC2",1.61399024069655e-16,0.482152198144555,0.596,0.43,4.42120346634005e-12
"astrocytes_Alzheimer","PREX1",1.72718962047587e-16,-0.414246648234763,0.617,0.707,4.73129052736955e-12
"astrocytes_Alzheimer","KY",1.73882734817968e-16,0.295344995222225,0.242,0.111,4.7631697548686e-12
"astrocytes_Alzheimer","MAPRE2",1.83672030026127e-16,-0.793166211349495,0.594,0.666,5.03132791850568e-12
"astrocytes_Alzheimer","LMTK3",1.87426080026977e-16,0.292166878404615,0.258,0.128,5.13416261017898e-12
"astrocytes_Alzheimer","STK3",1.9050107826506e-16,-0.417541689506682,0.675,0.747,5.2183960369148e-12
"astrocytes_Alzheimer","ZFAND5",2.17403289344552e-16,-0.361456638008474,0.383,0.532,5.95532830501533e-12
"astrocytes_Alzheimer","CNNM2",2.21270382784254e-16,0.443160030555843,0.523,0.37,6.06125959560908e-12
"astrocytes_Alzheimer","PHYHD1",2.95960984966124e-16,0.443977574644925,0.361,0.213,8.10725926117703e-12
"astrocytes_Alzheimer","MYLK",3.14663655925603e-16,0.312737560855235,0.436,0.272,8.61958152677004e-12
"astrocytes_Alzheimer","EDNRB",3.24080171644912e-16,-0.442468212254882,0.356,0.524,8.87752814186907e-12
"astrocytes_Alzheimer","FRMPD3",3.44804901227281e-16,-0.374194562239921,0.047,0.172,9.4452406593189e-12
"astrocytes_Alzheimer","AC105052.3",4.15781816743424e-16,0.268704475140401,0.246,0.119,1.13895113060526e-11
"astrocytes_Alzheimer","GPD2",4.27442574259499e-16,-0.379931346150379,0.624,0.763,1.17089344366905e-11
"astrocytes_Alzheimer","AKAP9",4.74188026584788e-16,0.391610151743139,0.685,0.57,1.29894326122371e-11
"astrocytes_Alzheimer","ZNF69",5.11383107397719e-16,0.27638420805556,0.2,0.087,1.40083174609457e-11
"astrocytes_Alzheimer","LINC00513",5.35984732142284e-16,-0.422670509204779,0.205,0.364,1.46822297675736e-11
"astrocytes_Alzheimer","TCF4",5.45505885006616e-16,0.269668948598525,0.951,0.941,1.49430427079862e-11
"astrocytes_Alzheimer","OSMR",5.53414099169016e-16,-0.607334571482079,0.244,0.381,1.51596724185369e-11
"astrocytes_Alzheimer","AC068888.1",5.87136093030933e-16,-0.34077118502307,0.127,0.277,1.60834189963963e-11
"astrocytes_Alzheimer","SEPT11",5.8764981372176e-16,-0.408186829003828,0.564,0.686,1.60974913472802e-11
"astrocytes_Alzheimer","CHST1",6.12974718150054e-16,-0.30302675251002,0.214,0.385,1.67912164542844e-11
"astrocytes_Alzheimer","EPHA6",7.52571223263069e-16,0.503937065464568,0.707,0.613,2.06151835188453e-11
"astrocytes_Alzheimer","PALM",7.77552382522431e-16,0.480852055503148,0.639,0.508,2.12994924144369e-11
"astrocytes_Alzheimer","ACOX1",8.54498406892959e-16,-0.436749014967392,0.208,0.36,2.34072748600188e-11
"astrocytes_Alzheimer","MAPK4",8.98892348035493e-16,-0.473683159849648,0.773,0.858,2.46233580897363e-11
"astrocytes_Alzheimer","UBASH3B",9.12663600791629e-16,-0.429438459584045,0.122,0.272,2.50005940164851e-11
"astrocytes_Alzheimer","AP000462.1",9.88644758897752e-16,-0.411975677865147,0.191,0.346,2.70819458804861e-11
"astrocytes_Alzheimer","CAPZA1",1.08530291609693e-15,-0.443491685306626,0.457,0.584,2.97297027806432e-11
"astrocytes_Alzheimer","AF123462.1",1.13354813776031e-15,-0.368594128203489,0.068,0.2,3.10512841376682e-11
"astrocytes_Alzheimer","PMP22",1.26507540877684e-15,-0.366631761234155,0.499,0.643,3.4654210672624e-11
"astrocytes_Alzheimer","TMEM164",1.33681076686536e-15,-0.604494302362631,0.539,0.65,3.66192573367428e-11
"astrocytes_Alzheimer","CDH4",1.5597685735905e-15,0.348317302479042,0.809,0.734,4.27267405363645e-11
"astrocytes_Alzheimer","CRB2",1.66300877980031e-15,0.3384070066485,0.473,0.312,4.55547995050699e-11
"astrocytes_Alzheimer","KNDC1",1.71553892675972e-15,0.317136423056979,0.449,0.281,4.6993757820729e-11
"astrocytes_Alzheimer","SLC44A1",1.99243387062122e-15,0.383934658083226,0.613,0.464,5.45787410179271e-11
"astrocytes_Alzheimer","MARCKSL1",2.01977884449936e-15,-0.267350130694006,0.115,0.262,5.53278018873709e-11
"astrocytes_Alzheimer","ENO1",2.28364933606706e-15,-0.374232449865771,0.467,0.623,6.25560062628849e-11
"astrocytes_Alzheimer","PCLO",2.62863171006749e-15,0.461132242861476,0.384,0.241,7.20061084338786e-11
"astrocytes_Alzheimer","AL133346.1",2.87608794479826e-15,0.325571750614939,0.131,0.046,7.87846770718586e-11
"astrocytes_Alzheimer","AP001528.2",3.28458206991018e-15,-0.346032068679091,0.116,0.262,8.99745566410496e-11
"astrocytes_Alzheimer","ENOX1",3.43103375908574e-15,-0.47957164404968,0.555,0.695,9.39863077626356e-11
"astrocytes_Alzheimer","ATP2B4",3.62362722950864e-15,0.392978498378797,0.819,0.755,9.92620206979303e-11
"astrocytes_Alzheimer","AC027117.2",3.92158137225766e-15,0.394357998075659,0.781,0.726,1.07423878530254e-10
"astrocytes_Alzheimer","RAD9A",3.98579899274764e-15,0.375595440774157,0.37,0.225,1.09182991808336e-10
"astrocytes_Alzheimer","VXN",4.06006694780893e-15,0.32445732836346,0.32,0.185,1.1121741390133e-10
"astrocytes_Alzheimer","LINC01550",4.09629855601696e-15,0.299658194057401,0.267,0.135,1.12209906344973e-10
"astrocytes_Alzheimer","LSM6",4.56970901458235e-15,-0.374969534958466,0.175,0.325,1.25178039036454e-10
"astrocytes_Alzheimer","RBMS3",4.69305642116767e-15,-0.377570439159998,0.458,0.624,1.28556894545046e-10
"astrocytes_Alzheimer","HEPN1",5.47484811951724e-15,-0.535405313880671,0.38,0.522,1.49972514537936e-10
"astrocytes_Alzheimer","MAN1C1",5.98436227363719e-15,-0.7244825789101,0.24,0.385,1.63929635761744e-10
"astrocytes_Alzheimer","CCNL1",6.24915159700246e-15,-0.380445435733557,0.253,0.405,1.71183009696688e-10
"astrocytes_Alzheimer","HILPDA",6.41142846855804e-15,-0.564907353401943,0.094,0.226,1.7562826003921e-10
"astrocytes_Alzheimer","INTS10",9.29509951961371e-15,-0.371225915555103,0.474,0.6,2.54620661140778e-10
"astrocytes_Alzheimer","GPM6B",1.052829314159e-14,0.313206235461306,0.937,0.94,2.88401534027576e-10
"astrocytes_Alzheimer","KLF7",1.12692679760229e-14,-0.483443343156311,0.545,0.645,3.08699057667195e-10
"astrocytes_Alzheimer","PFKP",1.24939377547453e-14,0.424284575913154,0.476,0.334,3.42246436915737e-10
"astrocytes_Alzheimer","YAE1D1",1.33277252829045e-14,0.252862665040842,0.236,0.116,3.65086378674604e-10
"astrocytes_Alzheimer","KIAA1671",1.4462375671215e-14,0.332092766381535,0.714,0.602,3.96167856761593e-10
"astrocytes_Alzheimer","EPB41L2",1.49092783539533e-14,-0.358018805248424,0.638,0.755,4.08409861949842e-10
"astrocytes_Alzheimer","NCAN",1.51996267345501e-14,-0.419375141660546,0.667,0.794,4.1636337513953e-10
"astrocytes_Alzheimer","AP006621.3",1.54143811779219e-14,0.278327643207511,0.275,0.147,4.22246143606816e-10
"astrocytes_Alzheimer","NLGN4X",1.60756506511838e-14,-0.430415618716881,0.527,0.675,4.40360298287879e-10
"astrocytes_Alzheimer","LINC00894",1.90159284204473e-14,0.417357698028292,0.591,0.46,5.20903327221314e-10
"astrocytes_Alzheimer","FEM1C",1.90640042210109e-14,-0.420697221186053,0.203,0.344,5.22220267626153e-10
"astrocytes_Alzheimer","SERF2",1.91613071913553e-14,-0.321159152945861,0.147,0.291,5.24885687892797e-10
"astrocytes_Alzheimer","VDAC3",1.95985287819891e-14,-0.370300120307489,0.236,0.385,5.36862498925028e-10
"astrocytes_Alzheimer","NOD1",1.96850835918742e-14,-0.372467486328103,0.124,0.263,5.39233494832209e-10
"astrocytes_Alzheimer","CHSY1",2.02848587103181e-14,-0.45365898166912,0.3,0.439,5.55663134651743e-10
"astrocytes_Alzheimer","ZBTB46",2.14758778096913e-14,0.324570392059422,0.218,0.106,5.88288720840874e-10
"astrocytes_Alzheimer","EGFR",2.24905796635462e-14,0.436405551138075,0.758,0.68,6.16084448723522e-10
"astrocytes_Alzheimer","AC092683.1",2.4432343101301e-14,0.390621907059526,0.321,0.191,6.69275174573938e-10
"astrocytes_Alzheimer","RAMP1",2.57439869215623e-14,0.399324934188507,0.611,0.493,7.05205033742357e-10
"astrocytes_Alzheimer","LIMS1",2.64011258773364e-14,-0.525086767949948,0.418,0.552,7.23206041157877e-10
"astrocytes_Alzheimer","SGIP1",2.72234549627598e-14,-0.379511761412745,0.872,0.922,7.45732101794881e-10
"astrocytes_Alzheimer","KCNMA1",2.8237942359385e-14,0.254476078540422,0.943,0.94,7.73521955050633e-10
"astrocytes_Alzheimer","ANKS1B",3.02788097962125e-14,0.328960578680624,0.816,0.75,8.2942743674765e-10
"astrocytes_Alzheimer","FAM85B",3.11060757068287e-14,0.413284275787885,0.602,0.476,8.52088731837158e-10
"astrocytes_Alzheimer","SOD3",3.13284671927777e-14,-0.256590441617014,0.072,0.198,8.58180701811759e-10
"astrocytes_Alzheimer","KDM6A",3.2107649115973e-14,-0.302452501816493,0.536,0.669,8.79524832233848e-10
"astrocytes_Alzheimer","FREM2",3.27490537128631e-14,-0.449987450845695,0.281,0.426,8.97094828356459e-10
"astrocytes_Alzheimer","SERPINI2",3.82602453186226e-14,0.281397201992291,0.271,0.142,1.04806290001303e-09
"astrocytes_Alzheimer","PHKA1",3.91165026000991e-14,-0.362538771996717,0.324,0.468,1.07151835572451e-09
"astrocytes_Alzheimer","CTDSPL",4.15825463103535e-14,0.303883173550773,0.822,0.718,1.13907069107951e-09
"astrocytes_Alzheimer","FAM107A",4.91416349036856e-14,0.455007108696446,0.844,0.822,1.34613680491666e-09
"astrocytes_Alzheimer","ITPKC",4.91527588137884e-14,-0.308292753850112,0.138,0.285,1.34644152218611e-09
"astrocytes_Alzheimer","TMEM178B",5.25998547362356e-14,0.357889503018584,0.766,0.659,1.4408678207897e-09
"astrocytes_Alzheimer","PRRX1",5.50689602816827e-14,0.327558435865934,0.203,0.095,1.50850402899614e-09
